918509	5305952	4717455
962202	3993481	5362600
36195	364288	5168098
267988	6575783	8310157
1069574	681767	5475003
1182054	1921101	4782818
972179	3955372	2556701
893526	5327537	7327789
567266	1573510	4532736
1146922	1881108	2627554
803462	4023292	3297628
4094	834036	371939
294009	6367633	4766492
647945	3664619	7581301
210726	6157053	2978072
729588	4440067	2364568
551441	572249	8489416
988956	2362170	7008708
258096	5994118	5285051
85188	3856774	3970631
158258	6021121	7351028
765754	4353904	1322985
1036550	2961731	3273890
397540	1731979	2427734
160282	5221218	5317163
1047963	6089331	3897008
496397	326462	7432718
100803	3030384	3204624
145708	6967200	3781313
463897	558810	349838
642072	6991226	1792270
957540	2377726	1415694
436992	6798010	4479368
514780	1348242	3812135
1176503	6906877	6865340
1000104	466347	8747050
177834	5858461	6842921
1151021	1490253	3784956
6230	5307942	1016412
1158396	777381	8122430
1160020	615568	8705296
486741	5825467	2985323
130591	4940443	8039481
522923	2252959	7700514
947672	3049227	3320883
939843	4852557	4780980
857391	4483173	351948
695299	1693217	219980
855879	5342124	8584292
282780	3012291	2387950
850368	5373071	6773142
515336	1189514	6242663
414616	6831506	1774817
327595	5041782	1208803
982034	5941952	4997888
1183230	703436	8639137
208440	5864513	7328884
556109	7619685	5308997
875684	3361169	2207998
288405	4668725	4481973
2712	2207287	2204598
493126	2223157	8277343
346951	3302077	3735139
869311	5054434	4241111
535352	1547816	6227476
899654	2837017	991682
412513	3555639	7866797
390543	1686359	8510241
992222	2388784	8323959
83572	6469427	5488813
709262	1488452	4806015
346523	4956703	7482462
695848	366130	3027575
711566	474067	5406462
569321	6856714	2109795
188170	168461	8394699
1061254	705057	7846497
573572	1211913	2171363
1007986	4075953	27763
155529	5820195	5291391
683819	7356827	287990
187554	885547	7353225
568674	6087378	438512
43564	6346130	6969683
1031721	3980646	3085483
690545	168697	8618183
516491	1416050	5755992
272513	4145805	3102851
204437	3809671	7700821
1152349	1369870	8607345
420379	6782222	5820248
400907	1108904	1223730
1048046	4504894	8807201
63599	4336456	4490574
278505	1043291	1272640
1162016	409186	8236570
959166	5221698	5210079
585236	956858	2099614
565585	7059607	6303414
1177033	6742456	785606
196865	6503320	1030910
399049	1607167	2891152
731621	6667539	1769178
614846	3873363	6754743
945299	3219338	5232720
383075	7139130	7391237
1028505	2796073	5889511
368301	5723528	4254654
750661	529457	4568282
853755	4402475	5205854
217828	4798138	1429253
914788	5104847	1964310
739751	802047	4458655
305282	6418076	5600092
620747	2222056	6593202
139768	1916064	1773257
512894	1183117	1993871
215046	977789	5595185
470458	2239862	3932530
1155603	1056647	2254114
613556	2101037	2101044
758245	5345894	2113269
49833	246125	5678
793346	2382566	2382565
401954	4687010	6644583
317604	2464897	4448057
170725	2007699	5239276
536613	5874024	1461450
1023277	2972833	6727724
276830	6406369	2807645
155489	3820617	6616627
661622	1230263	5145788
474270	567669	357963
778351	3469836	6860304
507137	177127	3868200
611885	3266889	7583989
327931	3685787	4413556
38593	6172359	2506295
775092	6312644	2590225
646061	2135121	2881366
257220	4617218	6467493
711622	126070	8300497
69967	5793880	3596808
703377	3135069	3135073
198273	246996	5325141
651796	7024839	7723834
732928	773328	7837721
510740	5886387	7319528
832055	3649522	8171534
796962	1964874	4343416
1153952	1209499	572389
1016590	5378245	2438710
960277	3516182	5772201
713529	1971938	5516383
404129	1077616	6955155
901770	2536889	3033671
786642	4205798	683279
397525	1022568	1103302
91652	4818713	894284
634503	2135162	8175216
1057694	4582978	6808662
129512	6717147	994104
516778	1991819	7296266
202018	5852745	639248
464323	5886953	1898291
402041	4982647	3683036
154741	2675863	3736708
1061133	4883439	4523901
737391	1992844	358255
146725	5227507	6395497
914542	648098	1517428
127725	2275636	8102820
569487	1436606	8239659
759933	868774	8031500
971684	2567129	5845564
1056252	3342832	809561
548757	918409	4599758
990422	3428154	2697335
40810	4232432	3078842
193217	3780351	3588972
571428	5133415	7122167
46346	645351	3548839
902661	4661272	4265605
107953	4113652	3574029
300614	5838767	612618
673375	707840	6983757
838858	4692291	1882537
537059	1831320	7174844
333360	3545440	1211967
633984	1923768	1172122
684826	4775206	1987396
88974	3003136	5670449
21541	3149322	4818030
410534	1558619	1435873
918574	2434609	2536092
940888	6227456	8381985
52805	3615154	5373864
538084	2102153	866449
493075	1830371	5149552
1062581	3843992	4160022
633178	5359835	795069
1178282	5633993	2392657
620446	1953141	7235951
116642	6002915	5744713
961993	5324598	3619559
1069098	4825552	1574700
996045	5003199	6108847
962418	5234148	3913227
686343	5744459	5967278
72288	5314603	7688905
467259	1460319	5505070
957082	3037852	8557865
1177351	6445468	5648268
799530	4048019	3202919
767772	2464112	243113
638744	2091393	638495
786401	5962225	2939117
928828	2256461	3167010
1032489	2945849	3080354
581886	1822742	3077889
113601	5370582	8208698
19877	2698118	5207992
1004147	2381635	7361485
363159	5922532	2574348
170964	598571	6087065
159514	919774	2094617
119911	2582810	2809265
555358	2022743	3696006
684866	5892037	6888561
741842	7590704	7881001
731641	6834250	3885257
1159402	674154	1795869
497915	6855204	2050118
601969	1739457	4925512
242017	5646933	7384513
3866	2542870	1219167
318364	5705476	7344924
1049229	3197100	3613002
30280	4427146	8756828
420886	763664	4612901
378110	4715321	653857
306952	1138125	6148876
244215	1153921	2436251
1047279	5376089	4734723
710258	2003790	8503503
893190	4550088	5277572
189045	1613537	2291963
138740	5032947	307642
1174793	7063941	7302917
70904	1511274	891187
795533	4799310	6784585
789491	6233019	761947
430189	309649	7717360
1167999	5923621	639355
6213	1166720	5808075
500786	322832	8258645
1036245	4464489	395034
903639	6229389	5142983
1056847	3679349	4109146
127395	1871271	7848883
927188	2306928	4842274
94189	4229340	6690662
630685	7027732	4982659
308153	158811	2670319
976657	5932436	3600160
111107	5871400	5307703
549666	2309116	2950900
551748	6056087	2116712
944394	2654231	3253537
892373	2570291	4779665
558649	1859063	2739729
590325	1072742	271824
555226	592691	291222
484042	6852579	8515844
54885	6433449	8464603
903044	2940558	1696984
1172453	1520116	427284
858741	3131037	8564015
848684	2247121	7800540
642866	4357275	1121105
88324	2026024	6857068
431696	889432	4480218
153444	481717	6764213
868489	3687824	1881990
769441	5016791	537331
1051672	3857520	4278395
538914	7884686	254330
306170	4096178	5819913
905730	5101787	4615327
1005881	4921074	6481112
916366	2731344	652828
499345	1777369	3473494
126655	4099888	5174475
650796	5141607	6379329
840279	3822446	8126578
544513	2837066	538805
53947	6703036	3119343
751254	933556	730714
1008045	4671694	4395435
672811	4139561	8524954
309096	6868799	5886663
952735	3368570	5163500
926938	12954	2141041
397221	1478867	5285670
726538	1540604	483798
427628	801392	801398
1078168	4041014	7488036
1178026	4167998	5531398
136114	2825712	1021033
141153	5621029	7130200
1079239	3011665	2240047
685997	1234010	8478218
291217	5686809	8408567
778018	3671095	3397959
446047	2165205	6063328
556245	7742295	2168030
231464	2266582	6300584
250194	2081592	2302647
1055768	3766903	7527609
46708	5862027	2243301
91207	5999089	1904077
698392	6053280	1325554
1077321	2662409	3120559
1023809	4972936	7926792
934331	2706369	6211226
512669	6991787	6346221
136625	4876740	1550593
676349	206793	3256286
1151956	1404543	534560
525242	1585883	2222187
645847	942512	3411574
1002078	5106120	4168179
689445	2918035	912679
396187	244155	2051717
537544	1643237	7603119
820633	4450499	2365281
543087	335045	928902
175850	6166154	7655252
318586	5092874	4920433
44867	5582042	1541446
818810	2976377	3398337
1172758	1189187	8392522
1007132	3726723	8834572
1139601	2580446	2160426
837963	3709162	5513768
553311	643661	1927401
1003264	5357092	2424373
298322	3871612	3462280
591011	1821379	7307568
484434	3309750	4031783
437127	4072373	3614439
6221	1447295	6665002
990905	4615904	7039355
1138232	2710808	4007872
685841	1421833	809536
120960	2490471	8173972
187282	5655359	6170782
638049	533711	8593672
957447	3739566	371631
6693	2424792	3434092
657358	1080864	8095298
1143042	2243533	6063371
625131	5267744	3035099
763614	4432530	1254858
1149234	1672434	6864204
319857	1426974	5490833
322486	3196019	7400360
633436	1088390	5824240
21165	6616798	1931944
28323	1911387	8378378
1047430	3765992	8148502
429290	2929709	461548
908322	3819408	2110173
688566	1756921	640867
744683	6131365	5313930
319568	812117	552988
460798	6870879	3972651
396016	5420271	2081963
1023100	3574662	3112165
172187	5484920	7412952
390453	784539	5521150
979374	4197357	383278
1048073	2602507	5652360
464583	6681599	1994147
288285	2807531	8010245
954651	3077733	5936717
1154035	1200844	8815708
758503	3558116	3624584
41899	6875293	3343159
340685	3258897	2030700
116789	1617488	3330131
830877	5207275	497926
751007	6855770	569522
1017934	3879259	58852
405947	426890	3641715
425602	913890	6081618
358546	2391009	4094186
450157	1536999	8029845
1165523	8232799	2640385
592024	790865	7737595
442584	560760	3635285
568745	2235781	5385903
846059	4513360	1747221
643053	1198175	1930598
995682	2913120	7087402
596803	1201355	6614005
944051	3650064	2670483
335988	5792779	2782047
925287	3589248	7286838
103603	6402302	4991156
399641	1148920	4217754
1160437	576137	5083551
536062	450426	4454558
731566	181503	7131708
1173853	8100199	1465743
770914	4966159	362723
188914	472630	7068919
165557	5455028	295992
156011	6418542	824751
704225	5124815	1665053
245264	2112992	1506379
748497	5199073	3207515
157124	1117993	593194
610487	4812665	192896
1173180	748757	4103570
603335	1170750	6038660
882413	4364292	1206756
699520	492956	1467761
998059	3748672	1188290
159599	6106551	7493148
852638	4487661	5774172
530701	2524492	5757875
610123	3121457	8829704
28474	1983265	7742423
427278	6080776	4824503
548282	5926713	3620537
565268	516922	7049527
1138782	2655930	7016513
905869	4050311	4050317
503145	931357	8659360
552014	5192602	8634816
832521	4221289	8316481
599248	8138962	4948992
931862	2176766	1256649
674969	5889207	2229283
648317	160802	2726730
1072236	3270164	1020603
838827	5411013	1344329
769656	4487424	1476586
473889	1686914	5944733
157278	4660665	963549
385925	7330436	7306994
130760	2377590	2591164
1019605	4062811	8310206
1180179	3862547	6364662
514939	1320511	5438480
530211	2116286	8477343
861253	2692529	2692538
577929	707037	4688146
851711	5027854	5802453
339716	5308078	501579
651110	7662	892478
536638	1131680	6377802
581351	7546959	87176
263057	4798204	8269599
175936	3224297	6009271
809061	5429617	879828
753236	1047495	1047500
452059	6072770	2401279
1141262	2417133	5673979
402383	4849000	7307329
267936	5686774	5201791
678488	1582928	5521573
920707	3183821	3634306
525378	6283549	2292103
736082	6279044	73974
430840	1259463	3808921
639276	4264788	2671323
476994	8309554	454400
652348	6175744	7582412
276211	5212021	5997884
139527	1056362	1686444
1165937	7849005	7238004
1033702	6137034	7602790
713300	1466104	5627906
737726	1105787	1105790
19690	1334599	2567773
427143	1591895	5723467
884048	3360584	7049997
514430	6883506	4104744
406078	6679250	1584265
158991	4347034	4347029
978052	5354299	4694810
734944	329409	5711045
993470	3239805	6482257
282494	436535	6401261
439291	6836341	7809563
271954	2222557	3994017
701247	920801	920803
999279	6089706	6089705
937684	4189054	5228282
1032847	2986541	7241179
168090	6650987	7443556
212012	355031	1888186
930593	3735378	8387383
417134	511901	5121866
922020	6100955	3996627
1163034	297449	5440159
796911	5287910	4077671
82610	2799103	4572579
1138136	2720305	3719111
183315	2107950	1328228
835853	4160484	8331343
447546	1025859	8104575
600902	1671755	2529466
550577	5163402	341163
996014	3007794	4061483
620637	4952344	4088254
1185162	5117930	1058004
294203	6419946	6634118
108772	4587055	1972841
626818	2238268	4833496
478232	1196704	1258976
989706	4443306	3212771
823925	4380780	4310329
242050	3390344	2597174
40575	5175944	8181284
581481	931246	2486397
1009068	3833287	48446
518735	3017910	5513374
636082	4076529	1942870
612960	4699167	4771326
104608	4173530	5786600
937292	3581002	8732604
691565	1853903	1853904
351740	3736528	3783599
568659	1148975	6466050
736352	1090146	2446884
47172	3773315	1284732
871999	5017236	7700626
699411	29234	1546105
1000115	3869988	5267826
1043938	2805543	3454193
263222	1628666	3156439
1172402	710318	7188015
826882	3116271	7161243
671464	6251895	8598746
23945	5543118	971429
897411	2707806	7571820
386582	6300634	3559699
358295	6974333	1398524
615501	1922854	4946568
252948	6120907	3871499
756825	595426	3099561
1168161	5773509	6874341
822271	3392686	165639
101106	6242172	8371307
802635	3650367	5444080
809352	3658318	7798068
646193	678421	8462088
215830	3801712	8222111
332348	6388502	3602465
945881	5295640	1696235
930723	3776333	5294939
288249	4406532	464696
135286	4741715	6959152
734457	1206742	6202561
1178315	5602120	7430307
240496	1784238	2890272
511968	7023861	1085562
1139624	2577942	541315
1009170	3221461	2530140
529633	7028935	1347062
693301	6952391	732008
3459	3122876	7026537
40258	3828462	382777
169064	2601316	908447
113199	6349344	6458458
32672	447439	3252354
1074466	4109472	8269777
290062	2292220	6345350
455376	1595549	5145616
903409	4715851	1395585
734229	1327917	6719350
157939	3286752	6850314
776094	5011628	74382
302094	6563873	8515972
683169	1685287	2356449
524272	2160522	3043644
326235	6448445	5404663
265328	3910354	955927
977730	3570250	6934035
167260	6631163	4806313
244231	3735419	3371834
1183860	8152472	5615545
1185143	5296245	2091630
1062229	2890615	4263825
611145	1722457	8589252
605053	7724870	2420771
2004	5622670	8038440
514270	3439343	1595341
657246	271961	225718
12803	551092	4879178
296066	4486231	6200267
285549	3064969	2528302
283951	4632123	6653600
1004800	4219032	3201427
729141	871754	4948614
706205	1539495	7550473
748902	2119505	4046747
937236	4172502	4492763
556329	4472472	8392886
757378	8460010	5219396
922341	3449304	760077
596214	6053792	394203
1015115	5436832	2094402
30777	2479167	8020360
51317	894516	522669
422254	1939185	1342263
611578	570341	2226579
1006526	2809615	6292588
584552	120533	6161202
613681	1994486	1391696
931568	2939481	5664815
1148313	1755890	1755894
1184843	7002104	3272400
243162	78207	6333752
382999	8591420	7987317
662330	3447951	11677
456225	5914302	6777493
139687	5786661	2971643
166129	3427076	6807541
754825	6460385	6460388
612411	590583	4791940
14848	5295559	5208184
1173518	383566	5346592
720112	3584927	5472253
990757	2787962	6313268
545610	2726735	3314821
171435	6482245	8264563
840926	4298093	4527377
93076	4032013	3638192
349819	3469643	6980313
188750	6873799	2792615
74697	5501255	3263510
534388	857374	3706091
790107	2999824	534154
423612	6878070	4710093
786690	4144849	8279218
891702	3136965	1842135
89898	6016924	1493725
469610	4157662	7852928
689698	951281	6207089
975368	5246419	8262635
638996	777410	6942259
775908	4496970	2883721
399680	6861306	7403352
435408	3129665	2713009
38224	5570570	2395926
147571	6016361	2343357
970920	2791964	1284056
230519	607841	1765998
476606	1082793	8835122
678670	420905	5750096
855618	4357780	4634788
489760	1530544	5625416
80998	1348960	1777587
254703	4292756	5489157
758015	409071	1604971
1170866	3138960	2472774
297751	2937158	797769
949279	2968453	8483675
1155419	1074522	5428753
331500	6552705	7627336
721555	980593	1880800
123927	5859202	6650998
417437	998168	1724943
769188	4506619	763135
449384	3342779	2776724
967142	5098900	2452766
976440	264096	1622309
201991	6598053	665964
656506	6690495	4538061
403537	1858903	6704026
232813	4797125	7521782
604484	4952972	7676448
8377	5118458	8500864
521539	3974313	7237419
505360	1562704	572273
1057372	4764496	3985219
150102	2772997	2963045
643251	2123465	3563040
715447	304825	796800
306160	4624531	5871104
635675	572116	3015055
116766	6630704	8655944
136178	3133876	2124119
1050077	3937330	6035800
861072	5030780	8647376
399387	814507	3970055
1146822	1890891	8512148
188083	5534615	8520991
1063158	2432531	7987700
330799	5733159	4995388
838953	4766362	5481233
1076076	2976849	1594137
64968	4743339	907145
1038311	3356667	1466798
643716	2117303	7625084
73365	2214244	5337985
722320	5016432	2369483
857755	2875780	2065496
588523	7065485	1541754
453306	5882112	3518831
860465	5345219	1574521
529301	903580	7269387
1151336	1460804	836002
617188	241133	4040760
951403	4586464	6625421
21619	2334407	1970488
331814	4253970	3764426
201906	6347590	5672841
1038195	3090491	3090489
157343	3372876	2418325
287040	2344434	1929444
863930	3664315	7564398
843282	3293709	130041
589993	1092712	825926
991500	2591686	8469658
598158	370930	1913098
1074950	4101252	1913179
225760	779133	8069751
169019	2078491	3826909
931747	5986475	1750958
801099	3575488	268701
782602	4038909	4863031
180742	6249348	4164327
978782	2891287	4613529
346651	3566822	6661570
1067877	4675516	7822809
689417	2157019	3357728
440105	5579461	8554482
846947	6140844	6140836
161488	5715311	6290936
1056177	4622212	1354228
524124	993287	4454739
673559	3224140	8507850
1021881	5394027	6031623
530725	743244	4332535
838578	488984	8661648
636073	6726149	748126
45513	3273722	8499923
718833	6781017	5996786
636044	315752	5475482
397666	1098641	6100229
581087	535063	5640842
332163	6689520	2045689
729408	872063	4281263
20299	4172431	1858986
661153	4144967	7697665
140291	5114704	733534
251469	2213639	1164133
111750	5312788	2181091
768870	3454633	758340
759560	1623488	4520744
2635	6147898	2354041
627120	1265048	2628712
212173	2356435	255409
512303	555782	7094638
645097	984806	3396665
686946	2101051	4952122
606476	4851241	5985433
739904	1827127	2507471
249241	1557159	5641504
477143	1116414	2726094
444895	5915007	5148455
709225	4922156	1973106
879413	4867546	7486739
515435	519185	5906152
241779	1410913	4917430
597615	8581827	3566238
515570	1073154	2038116
238271	1327402	8206437
629376	6030034	6615202
826413	6312328	4826715
1047082	4397871	4992171
909555	2280544	2248361
501586	3389540	4065851
446777	333617	3234642
853341	4672156	3077186
160064	6678264	5216202
102601	4675774	720430
186380	678705	527365
613984	1197773	733080
890742	4773734	6932880
444543	6894530	352012
859774	3799687	317099
771348	4945934	5355158
836177	4855950	6811153
939728	3887536	2365099
408432	1461679	2968579
878540	4313710	6419060
1172977	967406	2939614
1137567	2774410	2170936
19324	5793963	2655895
823033	4825256	1475034
547800	137163	8037961
544139	654852	5996882
103466	3864036	3970213
558139	1891345	1835474
162965	6003638	1065508
456426	2847689	1504267
786910	3322794	2958825
659698	2013420	8451692
131305	1386449	7255829
540298	6857386	8183364
1172869	1078465	2991711
793125	4183897	7496687
270403	6516948	2279096
920772	3088147	7896000
1178983	5025209	8384803
414170	2180813	2759104
409767	458887	5113327
997330	5404944	1283418
119746	6148155	3517429
864653	2289518	2724618
519892	5248222	4641865
910893	1317213	476938
59667	5320078	8523738
499683	3824624	3095967
434748	977790	5917569
557306	5002316	7329422
215651	1515617	2310390
329423	5833363	3345350
780582	2456838	7899819
1154114	1193123	1080618
304719	6156058	6365009
575839	5397986	2799430
364789	3003598	4696556
662089	314009	1172756
972370	4973885	7918768
1183794	8751149	6206106
977859	2369416	6006154
928181	49538	4895207
967324	2587727	5503290
975994	5044041	5010788
90099	5745282	4970558
17321	1038061	7951585
60120	4987778	4190919
262645	5556568	799720
616884	1508024	8722382
713900	815928	7901823
121988	593686	8606538
7372	5050870	2096603
63533	6438092	3714271
742799	4339015	4339021
539791	434860	2530594
88618	3298450	1242809
322069	4932016	7362328
136968	4949063	3796213
431431	44020	1032273
278384	4936654	1467212
60635	5085302	6442644
1164391	149655	6490611
950717	1277364	1529658
895278	2616402	7368492
483508	5448667	5272090
254126	2478409	5223497
1075814	2307837	3860193
479031	4342452	8351876
715073	546740	4756040
558125	1424808	1319802
493749	1414175	4647943
124323	3246245	8245696
821301	2470458	3393954
50140	212027	99576
723239	1589560	7625205
727899	6763674	1914766
603718	1843123	8942
554770	6457403	4932068
283664	5893952	5125236
974452	3266846	4828323
568791	241309	4354421
766912	4145663	2831601
195037	6488020	4928620
580089	2822324	6591955
562154	521839	2624758
1052837	2540741	3121033
876358	3579432	3711504
994303	4558655	1216223
907352	5179823	6267629
456471	6046345	3288399
799815	5281178	859938
666089	6256312	3388168
696425	5180565	8341981
149046	5587227	6747173
422148	7038950	537363
1046236	5363185	7202496
1032428	3343586	2745822
804231	6304886	6471717
617255	1708621	6294456
48408	2161287	1747548
983257	3301849	8429799
632659	3749970	689971
540578	1440310	3891391
606441	4399531	8388311
779141	6311289	6642372
793538	3243879	4366173
617570	168919	1642650
715813	1604909	5549404
143550	5600655	4717396
588466	725362	5213507
535256	7458630	6034153
1002923	2569365	1039390
794680	2248643	8080590
248718	793419	8000755
977607	3154010	224554
28861	1916767	6003260
505582	392425	7789476
752579	2069673	832904
499064	7329365	1392687
775694	3372019	5146040
1152651	1339355	1550514
413988	3269528	3942659
670288	6043548	4150817
121834	5804694	6018000
422415	1162269	6982650
516552	7012576	5034429
1175402	7007680	8618199
722855	253987	4096725
448623	3632313	2229525
826439	4719878	3725503
706595	5011048	1369454
317879	6586209	593667
705594	1083104	6233354
971209	3464935	1681089
323632	6004808	6049275
941550	2390811	6494893
974348	3099219	8482791
224464	6235876	4504902
485871	993289	5607148
547807	2047404	5609047
540309	876932	6649185
587496	689205	3613294
774975	4309082	580491
9435	950199	2135160
1156839	934170	713531
168292	6404466	989846
316401	3210125	6226868
749368	164239	7146221
281256	5630343	3871249
1151110	1480520	4418449
1045505	6107247	8419578
495737	6974078	3431757
1176829	6877076	6075564
112987	5318064	7743106
226937	6812612	5968700
957251	3281831	6459461
1141617	2384202	344224
752000	381585	18082
250007	5991365	2207071
236900	3669018	7146430
17127	2198321	268008
507691	1496625	1717282
735703	1725566	5417398
272131	6440871	2706152
52104	1031366	5186541
1008809	3322106	7301102
321894	5438839	5007977
250177	2599454	3219386
1045624	3159262	4638616
635616	2081695	833892
1016601	5312211	5301323
457021	339161	4649841
544720	6528769	2178226
260915	52383	5871111
1153593	1246196	8523852
1031419	4175117	6418020
88906	5540489	1333871
276332	7193426	2502305
488045	3198949	4505687
715769	1817710	2182631
532954	6691787	652374
349756	6247823	8520991
520118	1961103	6548746
444887	5578184	2295206
674448	3927259	4362391
74151	2674638	6186389
63494	5460600	8529448
816026	4171975	40531
528093	2544036	980376
904394	2279104	7836557
596471	906919	5704818
873910	3722131	1118265
706909	4421975	5145387
535145	168643	8264172
596663	756697	6242225
994446	4662178	2891606
1175655	5388878	8833975
549267	356351	1887330
995450	4101681	1015663
977220	4078889	4580159
425914	6073470	2562266
328543	6738381	6377104
1169687	4288932	7220396
307009	4833725	220448
1081648	4401765	4702402
987368	6101346	3098676
662834	441873	7704380
705870	470979	1790167
890647	4553544	1746154
19339	3137943	4925484
138456	6936510	2935815
961593	2676443	446896
1159067	707672	5721217
155057	5588101	2205952
429195	7019150	1334816
943039	5980816	7751950
698948	7990655	4999067
99397	5811959	6588667
950451	2821639	3174172
127428	4281973	7435133
280656	5677849	3479634
1157328	885473	885580
6645	1067093	2074263
1024566	2289567	7911064
96349	6013938	496126
208678	1880928	4718275
1044714	4514628	1184118
38460	2385902	4588418
243182	6600149	6383839
1159744	641528	6171330
764220	5103501	4227757
629664	1625748	7028418
825349	4496596	5240600
601300	3580724	7112022
32796	671820	6992882
1148238	1763625	7097097
1172132	1840451	6375298
869345	3742922	2424130
1066674	4196509	215786
975048	6101957	4657856
113714	706271	6881690
650303	4474641	1133202
529154	2278557	5239531
126674	5933576	1382016
603502	995708	6423846
626988	1205686	8602469
524169	414382	8520070
458910	528320	1900577
250630	3643599	7030430
1002458	6104605	5333900
951670	4324621	6307045
1048117	6120305	3568366
75356	5507534	5379797
984102	2650121	3547782
1033917	3697133	4744761
601720	1601118	4742239
426524	6845843	2851519
377893	574487	7734814
1181059	2956231	5707866
57459	1713685	8301106
694927	607891	314316
975835	5236701	3036087
284311	6853549	2932666
407459	747146	6324025
698765	757249	1546943
823401	6135506	7047782
1046833	2742433	2052716
1027258	5930295	4116705
1182863	1078128	2312011
738658	1659056	3333197
885179	3647118	7887883
781422	6305317	5631405
858133	4463715	4859408
390735	5240741	3356030
891045	2696709	7744353
340836	6816503	3820333
424742	136893	7042629
253152	5118982	1695359
749022	3012066	6149200
144957	4818449	4730726
242780	5822190	7029457
491256	2986012	7347823
355129	4577724	4430765
273737	5504585	1244457
67089	5628977	4594760
182182	6777971	4468227
1030961	4706091	627522
526063	681888	2927644
685850	8418592	8418597
647987	4321652	7669443
531252	823563	8408066
471876	5903568	1548997
662540	1305728	6981456
455826	6350953	8300223
292463	6581938	7149546
408081	1038070	4219822
309532	4579580	445179
525246	1455068	7669118
184622	6359891	2136332
1044623	3146975	4170236
719481	6058082	2888773
485991	5820550	2133669
198663	3835812	8508276
607044	203823	1718413
1030606	2385930	7073200
801440	3435954	6805408
539412	6676345	1742221
59979	4358099	297252
960496	3743080	2860950
922125	5366903	4864590
1058433	2939390	1008294
122016	5495310	4569222
844987	3610836	1602001
736227	131510	8176365
103849	3363223	3385871
139605	4618371	613798
993250	2897400	8062756
665616	2441298	3102998
594124	2881121	8112889
738363	6531894	528264
512811	2292013	1950453
401201	3842991	6513134
367436	4519700	1773707
335357	5770961	2586246
956895	4419772	2358916
670179	1154868	6016965
126783	543411	6905093
571793	8771951	3236606
551198	2711311	2988501
490047	2611845	6224205
453338	190536	8380217
1028918	2502217	4556982
184052	6603740	1619167
262812	1518321	8279282
981155	2297133	8038939
849957	4812729	8806903
730524	232489	2761355
1045604	3570611	2174614
87185	5993304	6945594
490018	2203089	316101
964374	2807516	3491600
499324	8748564	6843996
144662	4165125	6105313
600059	6200031	4799159
237391	6438645	4835525
868120	2468701	1187123
822387	5074233	4488500
719575	2039694	7490252
589561	185166	1736264
1036599	3499985	1817113
685941	292375	3361935
198738	2085639	3160369
796015	6299159	7070374
868077	4127177	2532249
486513	1330666	3450804
971670	5124867	867984
509752	2119200	5303300
508681	1591076	8782090
629269	1386079	1015537
130382	4764238	6432725
1060739	3436651	1339046
981731	6097098	2344110
1159345	679537	7440227
1179462	4570458	1444845
766706	2804440	2615602
549309	5054816	5460968
781623	5058389	5934593
908784	4004592	2113965
554160	2306475	1200801
1045425	5243832	4464097
541707	2009801	3620742
79986	4142474	1463154
994619	4983086	8613998
458376	1912348	4665215
762623	4945587	509928
972358	3986100	7984845
470299	1613253	7190194
553043	6916072	8604584
361091	3065244	5050586
275589	3810972	3775534
906947	2306360	1806278
830482	3821795	8528670
805066	3336912	35659
878517	3206823	8737258
299196	6236862	3312373
599800	4613762	7922131
632497	957762	5650327
585484	1148373	1586978
929963	2450440	4921821
744940	279268	5978633
725619	6034603	6034604
288481	6874632	3882585
5975	6920486	8335411
441597	1892514	5377423
679607	5924226	7428571
761802	3626821	3626813
105064	6465725	8351623
877899	5145702	347201
888653	4668000	8564942
414399	3687418	1626340
705388	4328762	1238917
587782	486538	5090250
600905	1483836	429101
1173178	751093	1026890
571160	572806	5855748
177449	2288854	939043
485204	81871	5411179
989902	4707255	4707259
50129	5880309	8611492
753180	7247556	2478520
842137	2982916	3804685
1079320	2337181	6760206
616148	5245194	5245191
530685	7720586	6465569
232710	6603971	4534129
809529	4568536	7168133
609023	8162592	2924965
252712	552109	3984902
239031	292738	1083840
1179885	4151771	6312035
746397	1688244	5543614
744558	6649522	7053945
376168	6165917	1418534
1170233	3781472	6889866
994827	2487140	8178928
13084	6000521	7345391
1163771	214286	883724
1142033	2345306	3758885
746671	7056473	7739248
412816	3888246	2867604
734024	2983837	8560998
571656	5155966	7937170
641576	5170281	985527
299437	283837	8768406
294183	6568262	3427509
680477	6612446	7510891
199718	6608084	1448234
420191	153424	8517477
217827	1732211	4368683
778669	2518759	2239214
705391	6887095	7319128
186000	5686177	1571765
738975	2703462	25476
1142512	2297648	2337282
162091	4519958	6310122
300414	6718069	3658024
106554	5448073	4882305
980769	3724147	5319999
222927	1897639	588414
32055	3367823	1396946
468387	5756642	3222669
452505	489615	4613120
166308	6490071	7518317
23108	1937457	1210791
49109	2725683	6938871
1038300	4089333	5528764
620640	373892	4533381
763643	5964123	5964122
1167523	6364319	165548
968011	6227489	126722
851641	5348334	8593530
130882	6372024	7394404
931708	4752395	1476716
951764	4734187	1961193
586637	1939000	2286237
609223	631838	555503
699054	6290423	6031709
581788	1643529	783388
890302	1083151	1795290
496309	228453	5275505
17219	869686	5443379
855442	3746663	1186194
1013028	3565631	2161161
175833	6570993	2680874
38553	825684	1810175
777072	2961137	4942885
758229	929898	3017443
465215	2822093	2769190
910933	1843707	3061234
997308	3456763	4053603
27479	916448	2015684
187363	4793171	2010550
175119	3339138	8826514
236562	138180	5325536
1003727	3181336	6172170
